"site","cam_id","date","jday","hour","tod","image_type","photo_count","SCMU_hourly_det","CORA_hourly_det"
"Moss","cam_04",2021-02-11,42,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-11,42,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-11,42,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-11,42,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-11,42,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-11,42,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-11,42,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-11,42,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-11,42,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-12,43,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-12,43,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-12,43,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-12,43,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-12,43,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-12,43,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-12,43,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-12,43,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-12,43,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-13,44,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-13,44,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-13,44,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-13,44,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-13,44,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-13,44,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-13,44,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-13,44,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-13,44,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-14,45,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-14,45,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-14,45,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-14,45,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-14,45,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-14,45,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-14,45,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-14,45,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-14,45,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-15,46,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-15,46,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-15,46,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-15,46,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-15,46,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-15,46,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-15,46,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-15,46,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-15,46,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-16,47,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-16,47,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-16,47,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-16,47,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-16,47,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-16,47,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-16,47,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-16,47,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-16,47,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-17,48,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-17,48,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-17,48,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-17,48,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-17,48,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-17,48,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-17,48,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-17,48,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-17,48,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-18,49,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-18,49,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-18,49,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-18,49,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-18,49,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-18,49,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-18,49,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-18,49,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-18,49,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,5,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-19,50,5,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,6,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-19,50,6,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,7,"dawn","motion",0,0,0
"Moss","cam_04",2021-02-19,50,7,"dawn","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,8,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,8,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,9,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,9,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,10,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,10,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,11,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,11,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,12,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,12,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,13,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,13,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,14,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,14,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,15,"day","motion",0,0,0
"Moss","cam_04",2021-02-19,50,15,"day","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,16,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-19,50,16,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,17,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-19,50,17,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,18,"dusk","motion",0,0,0
"Moss","cam_04",2021-02-19,50,18,"dusk","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,19,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,19,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,20,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,20,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,21,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,21,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,22,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,22,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-19,50,23,"night","motion",0,0,0
"Moss","cam_04",2021-02-19,50,23,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-20,51,0,"night","motion",0,0,0
"Moss","cam_04",2021-02-20,51,0,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-20,51,1,"night","motion",0,0,0
"Moss","cam_04",2021-02-20,51,1,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-20,51,2,"night","motion",0,0,0
"Moss","cam_04",2021-02-20,51,2,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-20,51,3,"night","motion",0,0,0
"Moss","cam_04",2021-02-20,51,3,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-20,51,4,"night","motion",0,0,0
"Moss","cam_04",2021-02-20,51,4,"night","timelapse",6,0,0
"Moss","cam_04",2021-02-20,51,5,"dawn","motion",0,0,0
