"site","cam_id","date","jday","hour","image_type","SCMU_hourly_det","CORA_hourly_det"
"Pinnacle","cam_06",2021-02-20,51,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-20,51,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-21,52,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-22,53,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-23,54,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,2,"timelapse",1,0
"Pinnacle","cam_06",2021-02-24,55,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,10,"motion",0,1
"Pinnacle","cam_06",2021-02-24,55,10,"timelapse",0,1
"Pinnacle","cam_06",2021-02-24,55,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,12,"motion",0,1
"Pinnacle","cam_06",2021-02-24,55,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-24,55,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-25,56,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-26,57,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-27,58,23,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,0,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,1,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,2,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,3,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,4,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,5,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,6,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,7,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,8,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,9,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,10,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,11,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,12,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,13,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,14,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,15,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,16,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,17,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,18,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,19,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,20,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,21,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,22,"timelapse",0,0
"Pinnacle","cam_06",2021-02-28,59,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-01,60,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-02,61,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-03,62,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-04,63,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-05,64,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-06,65,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-07,66,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,6,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,7,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,8,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,9,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,10,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,11,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,12,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,13,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,14,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,15,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,16,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,17,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,18,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,19,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,20,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,21,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,22,"timelapse",0,0
"Pinnacle","cam_06",2021-03-08,67,23,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,0,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,1,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,2,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,3,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,4,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,5,"timelapse",0,0
"Pinnacle","cam_06",2021-03-09,68,6,"timelapse",0,0
