"site","cam_id","date","jday","hour","tod","image_type","photo_count","SCMU_hourly_det","CORA_hourly_det"
"Moss","cam_03",2021-04-04,94,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,7,"day","motion",10,0,1
"Moss","cam_03",2021-04-04,94,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-04,94,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-04,94,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-04,94,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-04,94,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-04,94,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-04,94,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-04,94,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-04,94,23,"dusk","timelapse",6,1,0
"Moss","cam_03",2021-04-05,95,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-05,95,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-05,95,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-05,95,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-05,95,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-05,95,4,"dawn","timelapse",6,1,0
"Moss","cam_03",2021-04-05,95,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-05,95,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-05,95,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-05,95,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-05,95,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-05,95,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-05,95,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-05,95,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-05,95,23,"dusk","motion",5,1,0
"Moss","cam_03",2021-04-05,95,23,"dusk","timelapse",6,1,0
"Moss","cam_03",2021-04-06,96,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-06,96,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-06,96,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-06,96,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,3,"dawn","motion",5,1,0
"Moss","cam_03",2021-04-06,96,3,"dawn","timelapse",6,1,0
"Moss","cam_03",2021-04-06,96,4,"dawn","motion",5,1,0
"Moss","cam_03",2021-04-06,96,4,"dawn","timelapse",6,1,0
"Moss","cam_03",2021-04-06,96,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-06,96,5,"dawn","timelapse",6,1,0
"Moss","cam_03",2021-04-06,96,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-06,96,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-06,96,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-06,96,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-06,96,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-06,96,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-06,96,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-06,96,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-06,96,23,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,0,"dawn","motion",5,0,0
"Moss","cam_03",2021-04-07,97,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-07,97,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-07,97,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-07,97,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-07,97,4,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-07,97,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-07,97,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-07,97,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-07,97,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-07,97,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-07,97,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-07,97,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-07,97,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-07,97,23,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-08,98,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-08,98,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-08,98,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-08,98,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-08,98,4,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-08,98,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,8,"day","motion",5,0,0
"Moss","cam_03",2021-04-08,98,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,13,"day","motion",15,0,0
"Moss","cam_03",2021-04-08,98,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-08,98,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-08,98,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-08,98,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-08,98,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-08,98,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-08,98,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-08,98,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-08,98,23,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-09,99,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,1,"dawn","motion",5,1,0
"Moss","cam_03",2021-04-09,99,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-09,99,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-09,99,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-09,99,4,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-09,99,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-09,99,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-09,99,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-09,99,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-09,99,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-09,99,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-09,99,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-09,99,22,"dusk","timelapse",6,1,0
"Moss","cam_03",2021-04-09,99,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-09,99,23,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-10,100,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-10,100,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-10,100,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-10,100,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-10,100,4,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-10,100,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-10,100,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-10,100,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-10,100,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-10,100,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,21,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-10,100,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-10,100,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-10,100,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-10,100,23,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-11,101,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-11,101,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-11,101,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-11,101,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-11,101,4,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,5,"dawn","motion",10,1,0
"Moss","cam_03",2021-04-11,101,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,8,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,13,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,14,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,15,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,16,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,16,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,17,"day","motion",0,0,0
"Moss","cam_03",2021-04-11,101,17,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-11,101,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,19,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-11,101,19,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,20,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-11,101,20,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,21,"dusk","motion",5,1,0
"Moss","cam_03",2021-04-11,101,21,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,22,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-11,101,22,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-04-11,101,23,"dusk","motion",0,0,0
"Moss","cam_03",2021-04-11,101,23,"dusk","timelapse",6,1,0
"Moss","cam_03",2021-04-12,102,0,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-12,102,0,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,1,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-12,102,1,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,2,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-12,102,2,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,3,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-12,102,3,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,4,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-12,102,4,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-04-12,102,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,6,"day","motion",0,0,0
"Moss","cam_03",2021-04-12,102,6,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,7,"day","motion",0,0,0
"Moss","cam_03",2021-04-12,102,7,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,8,"day","motion",30,0,1
"Moss","cam_03",2021-04-12,102,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,9,"day","motion",0,0,0
"Moss","cam_03",2021-04-12,102,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,10,"day","motion",0,0,0
"Moss","cam_03",2021-04-12,102,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,11,"day","motion",0,0,0
"Moss","cam_03",2021-04-12,102,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,12,"day","motion",0,0,0
"Moss","cam_03",2021-04-12,102,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-04-12,102,13,"day","motion",0,0,0
