"folder","relative_path","file","image_no","site","cam_id","date_time","date","time","year","month","day","jday","hour","min","sec","image_type","image_quality","delete_flag","camera_location","start_date","technician_name","service","empty","animal","human","human_activity","murrelet","adult","offspring","egg","species","count","predation_event","tags","second_opinion","good_picture","comments","ID","min2","int_diff","int_diff_secs","murrelet_status","SCMU","CORA","BNOW","PEEM","predation","detection"
"Lava2","2_10_21 to 4_1_21","RCNX0638.JPG","2021_Lava2_22861","Lava2","cam_02","2021-02-14 22:10:00","2021-02-14","22:10:00",2021,2,14,45,22,10,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,22861,0,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX0823.JPG","2021_Lava2_23046","Lava2","cam_02","2021-02-16 05:00:00","2021-02-16","05:00:00",2021,2,16,47,5,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,23046,NA,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX0829.JPG","2021_Lava2_23052","Lava2","cam_02","2021-02-16 06:00:00","2021-02-16","06:00:00",2021,2,16,47,6,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,23052,NA,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1225.JPG","2021_Lava2_23448","Lava2","cam_02","2021-02-19 00:00:00","2021-02-19","00:00:00",2021,2,19,50,0,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,23448,NA,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1783.JPG","2021_Lava2_24006","Lava2","cam_02","2021-02-22 21:00:00","2021-02-22","21:00:00",2021,2,22,53,21,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,24006,NA,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1823.JPG","2021_Lava2_24046","Lava2","cam_02","2021-02-23 03:40:00","2021-02-23","03:40:00",2021,2,23,54,3,40,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,24046,0,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1866.JPG","2021_Lava2_24089","Lava2","cam_02","2021-02-23 10:40:51","2021-02-23","10:40:51",2021,2,23,54,10,40,51,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24089,0,51,0.85,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1867.JPG","2021_Lava2_24090","Lava2","cam_02","2021-02-23 10:40:52","2021-02-23","10:40:52",2021,2,23,54,10,40,52,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24090,0,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1868.JPG","2021_Lava2_24091","Lava2","cam_02","2021-02-23 10:40:52","2021-02-23","10:40:52",2021,2,23,54,10,40,52,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24091,0,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1869.JPG","2021_Lava2_24092","Lava2","cam_02","2021-02-23 10:40:53","2021-02-23","10:40:53",2021,2,23,54,10,40,53,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24092,0,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1870.JPG","2021_Lava2_24093","Lava2","cam_02","2021-02-23 10:40:54","2021-02-23","10:40:54",2021,2,23,54,10,40,54,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24093,0,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1871.JPG","2021_Lava2_24094","Lava2","cam_02","2021-02-23 10:41:04","2021-02-23","10:41:04",2021,2,23,54,10,41,4,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24094,1,10,0.166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1872.JPG","2021_Lava2_24095","Lava2","cam_02","2021-02-23 10:41:05","2021-02-23","10:41:05",2021,2,23,54,10,41,5,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24095,1,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1873.JPG","2021_Lava2_24096","Lava2","cam_02","2021-02-23 10:41:05","2021-02-23","10:41:05",2021,2,23,54,10,41,5,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24096,1,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1874.JPG","2021_Lava2_24097","Lava2","cam_02","2021-02-23 10:41:06","2021-02-23","10:41:06",2021,2,23,54,10,41,6,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24097,1,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1875.JPG","2021_Lava2_24098","Lava2","cam_02","2021-02-23 10:41:06","2021-02-23","10:41:06",2021,2,23,54,10,41,6,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24098,1,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1876.JPG","2021_Lava2_24099","Lava2","cam_02","2021-02-23 10:42:26","2021-02-23","10:42:26",2021,2,23,54,10,42,26,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24099,2,80,1.33333333333333,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1877.JPG","2021_Lava2_24100","Lava2","cam_02","2021-02-23 10:42:27","2021-02-23","10:42:27",2021,2,23,54,10,42,27,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24100,2,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1878.JPG","2021_Lava2_24101","Lava2","cam_02","2021-02-23 10:42:28","2021-02-23","10:42:28",2021,2,23,54,10,42,28,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24101,2,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1879.JPG","2021_Lava2_24102","Lava2","cam_02","2021-02-23 10:42:28","2021-02-23","10:42:28",2021,2,23,54,10,42,28,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24102,2,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1880.JPG","2021_Lava2_24103","Lava2","cam_02","2021-02-23 10:42:29","2021-02-23","10:42:29",2021,2,23,54,10,42,29,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24103,2,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1881.JPG","2021_Lava2_24104","Lava2","cam_02","2021-02-23 10:42:32","2021-02-23","10:42:32",2021,2,23,54,10,42,32,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24104,2,3,0.05,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1882.JPG","2021_Lava2_24105","Lava2","cam_02","2021-02-23 10:42:33","2021-02-23","10:42:33",2021,2,23,54,10,42,33,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24105,2,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1883.JPG","2021_Lava2_24106","Lava2","cam_02","2021-02-23 10:42:34","2021-02-23","10:42:34",2021,2,23,54,10,42,34,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24106,2,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1884.JPG","2021_Lava2_24107","Lava2","cam_02","2021-02-23 10:42:34","2021-02-23","10:42:34",2021,2,23,54,10,42,34,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24107,2,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1885.JPG","2021_Lava2_24108","Lava2","cam_02","2021-02-23 10:42:35","2021-02-23","10:42:35",2021,2,23,54,10,42,35,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24108,2,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1886.JPG","2021_Lava2_24109","Lava2","cam_02","2021-02-23 10:43:17","2021-02-23","10:43:17",2021,2,23,54,10,43,17,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,24109,3,42,0.7,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1939.JPG","2021_Lava2_24162","Lava2","cam_02","2021-02-23 18:50:00","2021-02-23","18:50:00",2021,2,23,54,18,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24162,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1940.JPG","2021_Lava2_24163","Lava2","cam_02","2021-02-23 19:00:00","2021-02-23","19:00:00",2021,2,23,54,19,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",2,"false",NA,"false","false",NA,24163,NA,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1942.JPG","2021_Lava2_24165","Lava2","cam_02","2021-02-23 19:20:00","2021-02-23","19:20:00",2021,2,23,54,19,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24165,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1944.JPG","2021_Lava2_24167","Lava2","cam_02","2021-02-23 19:40:00","2021-02-23","19:40:00",2021,2,23,54,19,40,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"true","false","could be dust",24167,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1981.JPG","2021_Lava2_24204","Lava2","cam_02","2021-02-24 01:50:00","2021-02-24","01:50:00",2021,2,24,55,1,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24204,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1984.JPG","2021_Lava2_24207","Lava2","cam_02","2021-02-24 02:20:00","2021-02-24","02:20:00",2021,2,24,55,2,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24207,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1985.JPG","2021_Lava2_24208","Lava2","cam_02","2021-02-24 02:30:00","2021-02-24","02:30:00",2021,2,24,55,2,30,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24208,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1997.JPG","2021_Lava2_24220","Lava2","cam_02","2021-02-24 04:30:00","2021-02-24","04:30:00",2021,2,24,55,4,30,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",2,"false",NA,"false","false",NA,24220,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX1999.JPG","2021_Lava2_24222","Lava2","cam_02","2021-02-24 04:50:00","2021-02-24","04:50:00",2021,2,24,55,4,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24222,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2000.JPG","2021_Lava2_24223","Lava2","cam_02","2021-02-24 05:00:00","2021-02-24","05:00:00",2021,2,24,55,5,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24223,NA,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2082.JPG","2021_Lava2_24305","Lava2","cam_02","2021-02-24 18:40:00","2021-02-24","18:40:00",2021,2,24,55,18,40,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24305,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2083.JPG","2021_Lava2_24306","Lava2","cam_02","2021-02-24 18:50:00","2021-02-24","18:50:00",2021,2,24,55,18,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24306,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2086.JPG","2021_Lava2_24309","Lava2","cam_02","2021-02-24 19:20:00","2021-02-24","19:20:00",2021,2,24,55,19,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24309,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2132.JPG","2021_Lava2_24355","Lava2","cam_02","2021-02-25 03:00:00","2021-02-25","03:00:00",2021,2,25,56,3,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24355,NA,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2139.JPG","2021_Lava2_24362","Lava2","cam_02","2021-02-25 04:10:00","2021-02-25","04:10:00",2021,2,25,56,4,10,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,24362,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX2383.JPG","2021_Lava2_24606","Lava2","cam_02","2021-02-26 20:50:00","2021-02-26","20:50:00",2021,2,26,57,20,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Unknown",1,"false",NA,"false","false",NA,24606,0,600,10,NA,0,0,0,0,0,0
"Lava2","2_10_21 to 4_1_21","RCNX3268.JPG","2021_Lava2_25491","Lava2","cam_02","2021-03-05 00:20:00","2021-03-05","00:20:00",2021,3,5,64,0,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,25491,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX3395.JPG","2021_Lava2_25618","Lava2","cam_02","2021-03-05 21:30:00","2021-03-05","21:30:00",2021,3,5,64,21,30,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,25618,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX3585.JPG","2021_Lava2_25808","Lava2","cam_02","2021-03-07 05:10:00","2021-03-07","05:10:00",2021,3,7,66,5,10,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,25808,0,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX3586.JPG","2021_Lava2_25809","Lava2","cam_02","2021-03-07 05:20:00","2021-03-07","05:20:00",2021,3,7,66,5,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,25809,0,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4124.JPG","2021_Lava2_26347","Lava2","cam_02","2021-03-10 23:00:00","2021-03-10","23:00:00",2021,3,10,69,23,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"true","false",NA,26347,NA,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4211.JPG","2021_Lava2_26434","Lava2","cam_02","2021-03-11 13:23:57","2021-03-11","13:23:57",2021,3,11,70,13,23,57,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26434,3,237,3.95,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4212.JPG","2021_Lava2_26435","Lava2","cam_02","2021-03-11 13:23:58","2021-03-11","13:23:58",2021,3,11,70,13,23,58,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26435,3,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4213.JPG","2021_Lava2_26436","Lava2","cam_02","2021-03-11 13:23:58","2021-03-11","13:23:58",2021,3,11,70,13,23,58,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26436,3,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4214.JPG","2021_Lava2_26437","Lava2","cam_02","2021-03-11 13:23:59","2021-03-11","13:23:59",2021,3,11,70,13,23,59,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26437,3,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4215.JPG","2021_Lava2_26438","Lava2","cam_02","2021-03-11 13:23:59","2021-03-11","13:23:59",2021,3,11,70,13,23,59,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26438,3,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4216.JPG","2021_Lava2_26439","Lava2","cam_02","2021-03-11 13:24:20","2021-03-11","13:24:20",2021,3,11,70,13,24,20,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26439,4,21,0.35,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4217.JPG","2021_Lava2_26440","Lava2","cam_02","2021-03-11 13:24:20","2021-03-11","13:24:20",2021,3,11,70,13,24,20,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26440,4,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4218.JPG","2021_Lava2_26441","Lava2","cam_02","2021-03-11 13:24:21","2021-03-11","13:24:21",2021,3,11,70,13,24,21,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26441,4,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4219.JPG","2021_Lava2_26442","Lava2","cam_02","2021-03-11 13:24:21","2021-03-11","13:24:21",2021,3,11,70,13,24,21,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26442,4,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4220.JPG","2021_Lava2_26443","Lava2","cam_02","2021-03-11 13:24:22","2021-03-11","13:24:22",2021,3,11,70,13,24,22,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26443,4,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4221.JPG","2021_Lava2_26444","Lava2","cam_02","2021-03-11 13:24:23","2021-03-11","13:24:23",2021,3,11,70,13,24,23,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26444,4,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4222.JPG","2021_Lava2_26445","Lava2","cam_02","2021-03-11 13:24:24","2021-03-11","13:24:24",2021,3,11,70,13,24,24,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26445,4,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4223.JPG","2021_Lava2_26446","Lava2","cam_02","2021-03-11 13:24:25","2021-03-11","13:24:25",2021,3,11,70,13,24,25,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26446,4,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4224.JPG","2021_Lava2_26447","Lava2","cam_02","2021-03-11 13:24:25","2021-03-11","13:24:25",2021,3,11,70,13,24,25,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26447,4,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4225.JPG","2021_Lava2_26448","Lava2","cam_02","2021-03-11 13:24:26","2021-03-11","13:24:26",2021,3,11,70,13,24,26,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26448,4,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4373.JPG","2021_Lava2_26596","Lava2","cam_02","2021-03-12 12:19:11","2021-03-12","12:19:11",2021,3,12,71,12,19,11,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26596,9,551,9.18333333333333,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4374.JPG","2021_Lava2_26597","Lava2","cam_02","2021-03-12 12:19:12","2021-03-12","12:19:12",2021,3,12,71,12,19,12,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26597,9,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4375.JPG","2021_Lava2_26598","Lava2","cam_02","2021-03-12 12:19:13","2021-03-12","12:19:13",2021,3,12,71,12,19,13,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26598,9,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4376.JPG","2021_Lava2_26599","Lava2","cam_02","2021-03-12 12:19:13","2021-03-12","12:19:13",2021,3,12,71,12,19,13,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26599,9,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4377.JPG","2021_Lava2_26600","Lava2","cam_02","2021-03-12 12:19:14","2021-03-12","12:19:14",2021,3,12,71,12,19,14,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26600,9,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4390.JPG","2021_Lava2_26613","Lava2","cam_02","2021-03-12 14:16:34","2021-03-12","14:16:34",2021,3,12,71,14,16,34,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26613,6,394,6.56666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4391.JPG","2021_Lava2_26614","Lava2","cam_02","2021-03-12 14:16:35","2021-03-12","14:16:35",2021,3,12,71,14,16,35,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26614,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4392.JPG","2021_Lava2_26615","Lava2","cam_02","2021-03-12 14:16:35","2021-03-12","14:16:35",2021,3,12,71,14,16,35,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26615,6,0,0,NA,0,1,0,0,0,1
