Begin.File,site,cam_id,date,time,date_time,yr,mnth,d,jday,hr,min,sec,time.since2,beaf,SCMU,CORA,tod
PWR05_20210219_120000.wav,Pinnacle,cam_05,2021-02-19,12:00:00,2021-02-19T12:00:00Z,2021,2,19,50,12,0,0,600,after,0,0,day
PWR05_20210219_155000.wav,Pinnacle,cam_05,2021-02-19,15:50:00,2021-02-19T15:50:00Z,2021,2,19,50,15,50,0,600,after,0,0,day
PWR05_20210219_160000.wav,Pinnacle,cam_05,2021-02-19,16:00:00,2021-02-19T16:00:00Z,2021,2,19,50,16,0,0,600,after,0,0,day
PWR05_20210222_150000.wav,Pinnacle,cam_05,2021-02-22,15:00:00,2021-02-22T15:00:00Z,2021,2,22,53,15,0,0,942,after,0,0,day
PWR05_20210222_151000.wav,Pinnacle,cam_05,2021-02-22,15:10:00,2021-02-22T15:10:00Z,2021,2,22,53,15,10,0,600,after,0,0,day
PWR05_20210224_104000.wav,Pinnacle,cam_06,2021-02-24,10:40:00,2021-02-24T10:40:00Z,2021,2,24,55,10,40,0,600,after,0,0,day
PWR05_20210224_105000.wav,Pinnacle,cam_05,2021-02-24,10:50:00,2021-02-24T10:50:00Z,2021,2,24,55,10,50,0,600,after,0,0,day
PWR05_20210224_120000.wav,Pinnacle,cam_05,2021-02-24,12:00:00,2021-02-24T12:00:00Z,2021,2,24,55,12,0,0,600,after,0,0,day
PWR05_20210224_121000.wav,Pinnacle,cam_05,2021-02-24,12:10:00,2021-02-24T12:10:00Z,2021,2,24,55,12,10,0,600,after,0,0,day
PWR05_20210220_020000.wav,Pinnacle,cam_05,2021-02-20,02:00:00,2021-02-20T02:00:00Z,2021,2,20,51,2,0,0,0,now,0,0,dawn
PWR05_20210220_043000.wav,Pinnacle,cam_06,2021-02-20,04:30:00,2021-02-20T04:30:00Z,2021,2,20,51,4,30,0,0,now,0,0,dawn
PWR05_20210222_155000.wav,Pinnacle,cam_05,2021-02-22,15:50:00,2021-02-22T15:50:00Z,2021,2,22,53,15,50,0,0,now,0,0,day
S4A07766_20210216_062000.wav,Refuge,cam_07,2021-02-16,06:20:00,2021-02-16T06:20:00Z,2021,2,16,47,6,20,0,-600,before,0,0,dawn
S4A07766_20210219_233000.wav,Refuge,cam_07,2021-02-19,23:30:00,2021-02-19T23:30:00Z,2021,2,19,50,23,30,0,-600,before,0,0,dusk
S4A07766_20210220_113000.wav,Refuge,cam_07,2021-02-20,11:30:00,2021-02-20T11:30:00Z,2021,2,20,51,11,30,0,-600,before,0,0,day
S4A07766_20210222_234000.wav,Refuge,cam_07,2021-02-22,23:40:00,2021-02-22T23:40:00Z,2021,2,22,53,23,40,0,-600,before,0,0,dusk
S4A07766_20210223_200000.wav,Refuge,cam_07,2021-02-23,20:00:00,2021-02-23T20:00:00Z,2021,2,23,54,20,0,0,-600,before,0,0,dusk
S4A07766_20210303_095000.wav,Refuge,cam_07,2021-03-03,09:50:00,2021-03-03T09:50:00Z,2021,3,3,62,9,50,0,-600,before,0,0,day
S4A07766_20210303_204000.wav,Refuge,cam_07,2021-03-03,20:40:00,2021-03-03T20:40:00Z,2021,3,3,62,20,40,0,-600,before,0,0,dusk
S4A07766_20210303_214000.wav,Refuge,cam_07,2021-03-03,21:40:00,2021-03-03T21:40:00Z,2021,3,3,62,21,40,0,-600,before,0,0,dusk
S4A07766_20210303_215000.wav,Refuge,cam_07,2021-03-03,21:50:00,2021-03-03T21:50:00Z,2021,3,3,62,21,50,0,-600,before,0,0,dusk
S4A07766_20210303_220000.wav,Refuge,cam_07,2021-03-03,22:00:00,2021-03-03T22:00:00Z,2021,3,3,62,22,0,0,-600,before,0,0,dusk
S4A07766_20210306_211000.wav,Refuge,cam_07,2021-03-06,21:10:00,2021-03-06T21:10:00Z,2021,3,6,65,21,10,0,-182,before,0,0,dusk
S4A07766_20210311_193000.wav,Refuge,cam_07,2021-03-11,19:30:00,2021-03-11T19:30:00Z,2021,3,11,70,19,30,0,-600,before,0,0,dusk
S4A07766_20210216_060000.wav,Refuge,cam_07,2021-02-16,06:00:00,2021-02-16T06:00:00Z,2021,2,16,47,6,0,0,600,after,0,0,dawn
S4A07766_20210219_231000.wav,Refuge,cam_07,2021-02-19,23:10:00,2021-02-19T23:10:00Z,2021,2,19,50,23,10,0,600,after,0,0,dusk
S4A07766_20210220_111000.wav,Refuge,cam_07,2021-02-20,11:10:00,2021-02-20T11:10:00Z,2021,2,20,51,11,10,0,600,after,0,0,day
S4A07766_20210222_232000.wav,Refuge,cam_07,2021-02-22,23:20:00,2021-02-22T23:20:00Z,2021,2,22,53,23,20,0,600,after,0,0,dusk
S4A07766_20210223_194000.wav,Refuge,cam_07,2021-02-23,19:40:00,2021-02-23T19:40:00Z,2021,2,23,54,19,40,0,600,after,0,0,dusk
S4A07766_20210303_202000.wav,Refuge,cam_07,2021-03-03,20:20:00,2021-03-03T20:20:00Z,2021,3,3,62,20,20,0,600,after,0,0,dusk
S4A07766_20210303_205000.wav,Refuge,cam_07,2021-03-03,20:50:00,2021-03-03T20:50:00Z,2021,3,3,62,20,50,0,600,after,0,0,dusk
S4A07766_20210304_010000.wav,Refuge,cam_07,2021-03-04,01:00:00,2021-03-04T01:00:00Z,2021,3,4,63,1,0,0,600,after,0,0,dawn
S4A07766_20210306_205000.wav,Refuge,cam_07,2021-03-06,20:50:00,2021-03-06T20:50:00Z,2021,3,6,65,20,50,0,1018,after,0,0,dusk
S4A07766_20210311_191000.wav,Refuge,cam_07,2021-03-11,19:10:00,2021-03-11T19:10:00Z,2021,3,11,70,19,10,0,600,after,0,0,dusk
S4A07766_20210216_061000.wav,Refuge,cam_07,2021-02-16,06:10:00,2021-02-16T06:10:00Z,2021,2,16,47,6,10,0,0,now,0,0,dawn
S4A07766_20210219_232000.wav,Refuge,cam_07,2021-02-19,23:20:00,2021-02-19T23:20:00Z,2021,2,19,50,23,20,0,0,now,0,0,dusk
S4A07766_20210220_112000.wav,Refuge,cam_07,2021-02-20,11:20:00,2021-02-20T11:20:00Z,2021,2,20,51,11,20,0,0,now,0,0,day
S4A07766_20210222_233000.wav,Refuge,cam_07,2021-02-22,23:30:00,2021-02-22T23:30:00Z,2021,2,22,53,23,30,0,0,now,0,0,dusk
S4A07766_20210223_195000.wav,Refuge,cam_07,2021-02-23,19:50:00,2021-02-23T19:50:00Z,2021,2,23,54,19,50,0,0,now,0,0,dusk
S4A07766_20210303_094000.wav,Refuge,cam_07,2021-03-03,09:40:00,2021-03-03T09:40:00Z,2021,3,3,62,9,40,0,0,now,0,0,day
S4A07766_20210303_203000.wav,Refuge,cam_07,2021-03-03,20:30:00,2021-03-03T20:30:00Z,2021,3,3,62,20,30,0,0,now,0,0,dusk
S4A07766_20210304_011000.wav,Refuge,cam_07,2021-03-04,01:10:00,2021-03-04T01:10:00Z,2021,3,4,63,1,10,0,0,now,0,0,dawn
S4A07766_20210311_192000.wav,Refuge,cam_07,2021-03-11,19:20:00,2021-03-11T19:20:00Z,2021,3,11,70,19,20,0,0,now,0,0,dusk
S4A04765_20210316_000000.wav,Lava1,cam_01,2021-03-16,00:00:00,2021-03-16T00:00:00Z,2021,3,16,75,0,0,0,600,after,1,0,dawn
S4A04765_20210316_001000.wav,Lava1,cam_01,2021-03-16,00:10:00,2021-03-16T00:10:00Z,2021,3,16,75,0,10,0,600,after,1,0,dawn
S4A04765_20210316_002000.wav,Lava1,cam_01,2021-03-16,00:20:00,2021-03-16T00:20:00Z,2021,3,16,75,0,20,0,-600,before,1,0,dawn
S4A04765_20210316_004000.wav,Lava1,cam_01,2021-03-16,00:40:00,2021-03-16T00:40:00Z,2021,3,16,75,0,40,0,-600,before,1,0,dawn
S4A04765_20210317_233000.wav,Lava1,cam_01,2021-03-17,23:30:00,2021-03-17T23:30:00Z,2021,3,17,76,23,30,0,600,after,1,0,dusk
S4A04765_20210317_234000.wav,Lava1,cam_01,2021-03-17,23:40:00,2021-03-17T23:40:00Z,2021,3,17,76,23,40,0,0,now,1,0,dusk
S4A04765_20210318_003000.wav,Lava1,cam_01,2021-03-18,00:30:00,2021-03-18T00:30:00Z,2021,3,18,77,0,30,0,600,after,1,0,dawn
S4A04765_20210318_004000.wav,Lava1,cam_01,2021-03-18,00:40:00,2021-03-18T00:40:00Z,2021,3,18,77,0,40,0,0,now,1,0,dawn
S4A04765_20210318_005000.wav,Lava1,cam_01,2021-03-18,00:50:00,2021-03-18T00:50:00Z,2021,3,18,77,0,50,0,-600,before,1,0,dawn
S4A04765_20210319_002000.wav,Lava1,cam_01,2021-03-19,00:20:00,2021-03-19T00:20:00Z,2021,3,19,78,0,20,0,600,after,1,0,dawn
S4A04765_20210319_003000.wav,Lava1,cam_01,2021-03-19,00:30:00,2021-03-19T00:30:00Z,2021,3,19,78,0,30,0,0,now,1,0,dawn
S4A04765_20210319_004000.wav,Lava1,cam_01,2021-03-19,00:40:00,2021-03-19T00:40:00Z,2021,3,19,78,0,40,0,-600,before,1,0,dawn
S4A04765_20210320_020000.wav,Lava1,cam_01,2021-03-20,02:00:00,2021-03-20T02:00:00Z,2021,3,20,79,2,0,0,600,after,1,0,dawn
S4A04765_20210320_021000.wav,Lava1,cam_01,2021-03-20,02:10:00,2021-03-20T02:10:00Z,2021,3,20,79,2,10,0,0,now,1,0,dawn
S4A04765_20210320_022000.wav,Lava1,cam_01,2021-03-20,02:20:00,2021-03-20T02:20:00Z,2021,3,20,79,2,20,0,-600,before,1,0,dawn
S4A04765_20210320_224000.wav,Lava1,cam_01,2021-03-20,22:40:00,2021-03-20T22:40:00Z,2021,3,20,79,22,40,0,600,after,1,0,dusk
S4A04765_20210320_230000.wav,Lava1,cam_01,2021-03-20,23:00:00,2021-03-20T23:00:00Z,2021,3,20,79,23,0,0,-600,before,1,0,dusk
S4A04765_20210320_225000.wav,Lava1,cam_01,2021-03-20,22:50:00,2021-03-20T22:50:00Z,2021,3,20,79,22,50,0,0,now,1,0,dusk
S4A04765_20210320_235000.wav,Lava1,cam_01,2021-03-20,23:50:00,2021-03-20T23:50:00Z,2021,3,20,79,23,50,0,600,after,1,0,dusk
S4A04765_20210321_000000.wav,Lava1,cam_01,2021-03-21,00:00:00,2021-03-21T00:00:00Z,2021,3,21,80,0,0,0,0,now,1,0,dawn
S4A04765_20210321_001000.wav,Lava1,cam_01,2021-03-21,00:10:00,2021-03-21T00:10:00Z,2021,3,21,80,0,10,0,-600,before,1,0,dawn
S4A04765_20210321_012000.wav,Lava1,cam_01,2021-03-21,01:20:00,2021-03-21T01:20:00Z,2021,3,21,80,1,20,0,600,after,1,0,dawn
S4A04765_20210321_014000.wav,Lava1,cam_01,2021-03-21,01:40:00,2021-03-21T01:40:00Z,2021,3,21,80,1,40,0,-600,before,1,0,dawn
S4A04765_20210321_220000.wav,Lava1,cam_01,2021-03-21,22:00:00,2021-03-21T22:00:00Z,2021,3,21,80,22,0,0,600,after,1,0,dusk
S4A04765_20210321_221000.wav,Lava1,cam_01,2021-03-21,22:10:00,2021-03-21T22:10:00Z,2021,3,21,80,22,10,0,600,after,1,0,dusk
S4A04765_20210321_222000.wav,Lava1,cam_01,2021-03-21,22:20:00,2021-03-21T22:20:00Z,2021,3,21,80,22,20,0,-600,before,1,0,dusk
S4A04765_20210321_223000.wav,Lava1,cam_01,2021-03-21,22:30:00,2021-03-21T22:30:00Z,2021,3,21,80,22,30,0,-600,before,1,0,dusk
S4A04765_20210322_000000.wav,Lava1,cam_01,2021-03-22,00:00:00,2021-03-22T00:00:00Z,2021,3,22,81,0,0,0,600,after,1,0,dawn
S4A04765_20210322_001000.wav,Lava1,cam_01,2021-03-22,00:10:00,2021-03-22T00:10:00Z,2021,3,22,81,0,10,0,0,now,1,0,dawn
S4A04765_20210322_002000.wav,Lava1,cam_01,2021-03-22,00:20:00,2021-03-22T00:20:00Z,2021,3,22,81,0,20,0,-600,before,1,0,dawn
S4A04765_20210322_004000.wav,Lava1,cam_01,2021-03-22,00:40:00,2021-03-22T00:40:00Z,2021,3,22,81,0,40,0,600,after,1,0,dawn
S4A04765_20210322_005000.wav,Lava1,cam_01,2021-03-22,00:50:00,2021-03-22T00:50:00Z,2021,3,22,81,0,50,0,600,after,1,0,dawn
S4A04765_20210322_011000.wav,Lava1,cam_01,2021-03-22,01:10:00,2021-03-22T01:10:00Z,2021,3,22,81,1,10,0,-600,before,1,0,dawn
S4A04765_20210322_021000.wav,Lava1,cam_01,2021-03-22,02:10:00,2021-03-22T02:10:00Z,2021,3,22,81,2,10,0,600,after,1,0,dawn
S4A04765_20210322_022000.wav,Lava1,cam_01,2021-03-22,02:20:00,2021-03-22T02:20:00Z,2021,3,22,81,2,20,0,-600,before,1,0,dawn
S4A04765_20210322_023000.wav,Lava1,cam_01,2021-03-22,02:30:00,2021-03-22T02:30:00Z,2021,3,22,81,2,30,0,-600,before,1,0,dawn
S4A04765_20210322_024000.wav,Lava1,cam_01,2021-03-22,02:40:00,2021-03-22T02:40:00Z,2021,3,22,81,2,40,0,600,after,1,0,dawn
S4A04765_20210328_004000.wav,Lava1,cam_01,2021-03-28,00:40:00,2021-03-28T00:40:00Z,2021,3,28,87,0,40,0,0,now,1,0,dawn
S4A04765_20210328_005000.wav,Lava1,cam_01,2021-03-28,00:50:00,2021-03-28T00:50:00Z,2021,3,28,87,0,50,0,-600,before,1,0,dawn
S4A04765_20210328_020000.wav,Lava1,cam_01,2021-03-28,02:00:00,2021-03-28T02:00:00Z,2021,3,28,87,2,0,0,600,after,1,0,dawn
S4A04765_20210328_021000.wav,Lava1,cam_01,2021-03-28,02:10:00,2021-03-28T02:10:00Z,2021,3,28,87,2,10,0,600,after,1,0,dawn
S4A04765_20210328_022000.wav,Lava1,cam_01,2021-03-28,02:20:00,2021-03-28T02:20:00Z,2021,3,28,87,2,20,0,-600,before,1,0,dawn
S4A04765_20210328_023000.wav,Lava1,cam_01,2021-03-28,02:30:00,2021-03-28T02:30:00Z,2021,3,28,87,2,30,0,-600,before,1,0,dawn
S4A04765_20210328_024000.wav,Lava1,cam_01,2021-03-28,02:40:00,2021-03-28T02:40:00Z,2021,3,28,87,2,40,0,0,now,1,0,dawn
S4A04765_20210328_025000.wav,Lava1,cam_01,2021-03-28,02:50:00,2021-03-28T02:50:00Z,2021,3,28,87,2,50,0,-600,before,1,0,dawn
S4A04765_20210329_222000.wav,Lava1,cam_01,2021-03-29,22:20:00,2021-03-29T22:20:00Z,2021,3,29,88,22,20,0,600,after,1,0,dusk
S4A04765_20210329_224000.wav,Lava1,cam_01,2021-03-29,22:40:00,2021-03-29T22:40:00Z,2021,3,29,88,22,40,0,-600,before,1,0,dusk
S4A04765_20210413_053000.wav,Lava1,cam_01,2021-04-13,05:30:00,2021-04-13T05:30:00Z,2021,4,13,103,5,30,0,0,now,0,0,dawn
S4A04765_20210418_220000.wav,Lava1,cam_01,2021-04-18,22:00:00,2021-04-18T22:00:00Z,2021,4,18,108,22,0,0,600,after,1,0,dusk
S4A04765_20210418_222000.wav,Lava1,cam_01,2021-04-18,22:20:00,2021-04-18T22:20:00Z,2021,4,18,108,22,20,0,-600,before,1,0,dusk
S4A04765_20210418_235000.wav,Lava1,cam_01,2021-04-18,23:50:00,2021-04-18T23:50:00Z,2021,4,18,108,23,50,0,600,after,1,0,dusk
S4A04765_20210419_032000.wav,Lava1,cam_01,2021-04-19,03:20:00,2021-04-19T03:20:00Z,2021,4,19,109,3,20,0,0,now,1,0,dawn
S4A04765_20210419_033000.wav,Lava1,cam_01,2021-04-19,03:30:00,2021-04-19T03:30:00Z,2021,4,19,109,3,30,0,-600,before,1,0,dawn
S4A04765_20210419_230000.wav,Lava1,cam_01,2021-04-19,23:00:00,2021-04-19T23:00:00Z,2021,4,19,109,23,0,0,0,now,0,0,dusk
S4A04765_20210420_225000.wav,Lava1,cam_01,2021-04-20,22:50:00,2021-04-20T22:50:00Z,2021,4,20,110,22,50,0,600,after,1,0,dusk
S4A04765_20210420_230000.wav,Lava1,cam_01,2021-04-20,23:00:00,2021-04-20T23:00:00Z,2021,4,20,110,23,0,0,0,now,1,0,dusk
S4A04765_20210420_231000.wav,Lava1,cam_01,2021-04-20,23:10:00,2021-04-20T23:10:00Z,2021,4,20,110,23,10,0,-600,before,1,0,dusk
S4A04765_20210421_230000.wav,Lava1,cam_01,2021-04-21,23:00:00,2021-04-21T23:00:00Z,2021,4,21,111,23,0,0,-600,before,1,0,dusk
S4A04765_20210421_233000.wav,Lava1,cam_01,2021-04-21,23:30:00,2021-04-21T23:30:00Z,2021,4,21,111,23,30,0,-600,before,1,0,dusk
S4A04765_20210423_222000.wav,Lava1,cam_01,2021-04-23,22:20:00,2021-04-23T22:20:00Z,2021,4,23,113,22,20,0,600,after,1,0,dusk
S4A04765_20210425_234000.wav,Lava1,cam_01,2021-04-25,23:40:00,2021-04-25T23:40:00Z,2021,4,25,115,23,40,0,-600,before,0,0,dusk
S4A04765_20210427_002000.wav,Lava1,cam_01,2021-04-27,00:20:00,2021-04-27T00:20:00Z,2021,4,27,117,0,20,0,0,now,1,0,dawn
S4A04765_20210427_023000.wav,Lava1,cam_01,2021-04-27,02:30:00,2021-04-27T02:30:00Z,2021,4,27,117,2,30,0,600,after,1,0,dawn
S4A04765_20210427_025000.wav,Lava1,cam_01,2021-04-27,02:50:00,2021-04-27T02:50:00Z,2021,4,27,117,2,50,0,-600,before,1,0,dawn
S4A04765_20210501_040000.wav,Lava1,cam_01,2021-05-01,04:00:00,2021-05-01T04:00:00Z,2021,5,1,121,4,0,0,600,after,1,0,dawn
S4A04765_20210319_122000.wav,Lava1,cam_01,2021-03-19,12:20:00,2021-03-19T12:20:00Z,2021,3,19,78,12,20,0,844,after,0,0,day
S4A04765_20210319_114000.wav,Lava1,cam_01,2021-03-19,11:40:00,2021-03-19T11:40:00Z,2021,3,19,78,11,40,0,-472,before,0,1,day
S4A04765_20210404_115000.wav,Lava1,cam_01,2021-04-04,11:50:00,2021-04-04T11:50:00Z,2021,4,4,94,11,50,0,-600,before,0,0,day
S4A04765_20210411_075000.wav,Lava1,cam_01,2021-04-11,07:50:00,2021-04-11T07:50:00Z,2021,4,11,101,7,50,0,600,after,0,1,day
S4A04765_20210419_181000.wav,Lava1,cam_01,2021-04-19,18:10:00,2021-04-19T18:10:00Z,2021,4,19,109,18,10,0,-600,before,0,0,dusk
PWR01_20210422_042000.wav,Lava2,cam_02,2021-04-22,04:20:00,2021-04-22T04:20:00Z,2021,4,22,112,4,20,0,600,after,0,1,dawn
PWR01_20210427_220000.wav,Lava2,cam_02,2021-04-27,22:00:00,2021-04-27T22:00:00Z,2021,4,27,117,22,0,0,600,after,1,0,dusk
PWR04_20210316_223000.wav,Moss,cam_03,2021-03-16,22:30:00,2021-03-16T22:30:00Z,2021,3,16,75,22,30,0,-132,before,1,0,dusk
PWR04_20210317_012000.wav,Moss,cam_03,2021-03-17,01:20:00,2021-03-17T01:20:00Z,2021,3,17,76,1,20,0,600,after,1,0,dawn
PWR04_20210317_052000.wav,Moss,cam_03,2021-03-17,05:20:00,2021-03-17T05:20:00Z,2021,3,17,76,5,20,0,717,after,1,0,dawn
PWR04_20210317_054000.wav,Moss,cam_03,2021-03-17,05:40:00,2021-03-17T05:40:00Z,2021,3,17,76,5,40,0,-483,before,1,0,dawn
PWR04_20210317_235000.wav,Moss,cam_03,2021-03-17,23:50:00,2021-03-17T23:50:00Z,2021,3,17,76,23,50,0,533,before,1,0,dusk
PWR04_20210318_002000.wav,Moss,cam_03,2021-03-18,00:20:00,2021-03-18T00:20:00Z,2021,3,18,77,0,20,0,-600,before,1,0,dawn
PWR04_20210319_231000.wav,Moss,cam_03,2021-03-19,23:10:00,2021-03-19T23:10:00Z,2021,3,19,78,23,10,0,-600,before,1,0,dusk
PWR04_20210319_235000.wav,Moss,cam_03,2021-03-19,23:50:00,2021-03-19T23:50:00Z,2021,3,19,78,23,50,0,0,now,1,0,dusk
PWR04_20210321_220000.wav,Moss,cam_03,2021-03-21,22:00:00,2021-03-21T22:00:00Z,2021,3,21,80,22,0,0,731,after,1,0,dusk
PWR04_20210322_221000.wav,Moss,cam_03,2021-03-22,22:10:00,2021-03-22T22:10:00Z,2021,3,22,81,22,10,0,600,after,1,0,dusk
PWR04_20210323_220000.wav,Moss,cam_03,2021-03-23,22:00:00,2021-03-23T22:00:00Z,2021,3,23,82,22,0,0,804,after,1,0,dusk
PWR04_20210323_221000.wav,Moss,cam_03,2021-03-23,22:10:00,2021-03-23T22:10:00Z,2021,3,23,82,22,10,0,856,after,1,0,dusk
PWR04_20210323_222000.wav,Moss,cam_03,2021-03-23,22:20:00,2021-03-23T22:20:00Z,2021,3,23,82,22,20,0,-396,before,1,0,dusk
PWR04_20210323_231000.wav,Moss,cam_03,2021-03-23,23:10:00,2021-03-23T23:10:00Z,2021,3,23,82,23,10,0,-600,before,1,0,dusk
PWR04_20210326_222000.wav,Moss,cam_03,2021-03-26,22:20:00,2021-03-26T22:20:00Z,2021,3,26,85,22,20,0,600,after,1,0,dusk
PWR04_20210328_050000.wav,Moss,cam_03,2021-03-28,05:00:00,2021-03-28T05:00:00Z,2021,3,28,87,5,0,0,600,after,1,0,dawn
PWR04_20210330_033000.wav,Moss,cam_03,2021-03-30,03:30:00,2021-03-30T03:30:00Z,2021,3,30,89,3,30,0,600,after,1,0,dawn
PWR04_20210330_034000.wav,Moss,cam_03,2021-03-30,03:40:00,2021-03-30T03:40:00Z,2021,3,30,89,3,40,0,0,now,0,0,dawn
PWR04_20210330_043000.wav,Moss,cam_04,2021-03-30,04:30:00,2021-03-30T04:30:00Z,2021,3,30,89,4,30,0,-600,before,1,0,dawn
PWR04_20210402_045000.wav,Moss,cam_04,2021-04-02,04:50:00,2021-04-02T04:50:00Z,2021,4,2,92,4,50,0,849,after,1,0,dawn
PWR04_20210404_011000.wav,Moss,cam_03,2021-04-04,01:10:00,2021-04-04T01:10:00Z,2021,4,4,94,1,10,0,-600,before,0,1,dawn
PWR04_20210404_230000.wav,Moss,cam_03,2021-04-04,23:00:00,2021-04-04T23:00:00Z,2021,4,4,94,23,0,0,600,after,1,0,dusk
PWR04_20210404_233000.wav,Moss,cam_03,2021-04-04,23:30:00,2021-04-04T23:30:00Z,2021,4,4,94,23,30,0,-600,before,1,0,dusk
PWR04_20210405_041000.wav,Moss,cam_03,2021-04-05,04:10:00,2021-04-05T04:10:00Z,2021,4,5,95,4,10,0,600,after,1,0,dawn
PWR04_20210405_042000.wav,Moss,cam_03,2021-04-05,04:20:00,2021-04-05T04:20:00Z,2021,4,5,95,4,20,0,0,now,1,0,dawn
PWR04_20210405_230000.wav,Moss,cam_03,2021-04-05,23:00:00,2021-04-05T23:00:00Z,2021,4,5,95,23,0,0,1036,after,1,0,dusk
PWR04_20210406_032000.wav,Moss,cam_03,2021-04-06,03:20:00,2021-04-06T03:20:00Z,2021,4,6,96,3,20,0,1073,after,1,0,dawn
PWR04_20210409_010000.wav,Moss,cam_03,2021-04-09,01:00:00,2021-04-09T01:00:00Z,2021,4,9,99,1,0,0,722,after,1,0,dawn
PWR04_20210409_011000.wav,Moss,cam_03,2021-04-09,01:10:00,2021-04-09T01:10:00Z,2021,4,9,99,1,10,0,122,before,1,0,dawn
PWR04_20210409_220000.wav,Moss,cam_03,2021-04-09,22:00:00,2021-04-09T22:00:00Z,2021,4,9,99,22,0,0,600,after,1,0,dusk
PWR04_20210409_221000.wav,Moss,cam_03,2021-04-09,22:10:00,2021-04-09T22:10:00Z,2021,4,9,99,22,10,0,600,after,1,0,dusk
PWR04_20210411_060000.wav,Moss,cam_03,2021-04-11,06:00:00,2021-04-11T06:00:00Z,2021,4,11,101,6,0,0,-236,before,0,0,day
PWR04_20210411_225000.wav,Moss,cam_03,2021-04-11,22:50:00,2021-04-11T22:50:00Z,2021,4,11,101,22,50,0,600,after,1,0,dusk
PWR04_20210413_050000.wav,Moss,cam_03,2021-04-13,05:00:00,2021-04-13T05:00:00Z,2021,4,13,103,5,0,0,600,after,1,0,dawn
PWR04_20210414_044000.wav,Moss,cam_03,2021-04-14,04:40:00,2021-04-14T04:40:00Z,2021,4,14,104,4,40,0,600,after,1,0,dawn
PWR04_20210414_045000.wav,Moss,cam_03,2021-04-14,04:50:00,2021-04-14T04:50:00Z,2021,4,14,104,4,50,0,0,now,1,0,dawn
PWR04_20210415_042000.wav,Moss,cam_03,2021-04-15,04:20:00,2021-04-15T04:20:00Z,2021,4,15,105,4,20,0,849,after,1,0,dawn
PWR04_20210415_043000.wav,Moss,cam_03,2021-04-15,04:30:00,2021-04-15T04:30:00Z,2021,4,15,105,4,30,0,249,before,1,0,dawn
PWR04_20210415_044000.wav,Moss,cam_03,2021-04-15,04:40:00,2021-04-15T04:40:00Z,2021,4,15,105,4,40,0,-351,before,1,0,dawn
PWR04_20210416_011000.wav,Moss,cam_03,2021-04-16,01:10:00,2021-04-16T01:10:00Z,2021,4,16,106,1,10,0,600,after,0,0,dawn
PWR04_20210416_013000.wav,Moss,cam_03,2021-04-16,01:30:00,2021-04-16T01:30:00Z,2021,4,16,106,1,30,0,-600,before,0,0,dawn
PWR04_20210417_225000.wav,Moss,cam_03,2021-04-17,22:50:00,2021-04-17T22:50:00Z,2021,4,17,107,22,50,0,-600,before,1,0,dusk
PWR04_20210419_224000.wav,Moss,cam_03,2021-04-19,22:40:00,2021-04-19T22:40:00Z,2021,4,19,109,22,40,0,-600,before,1,0,dusk
PWR04_20210423_221000.wav,Moss,cam_03,2021-04-23,22:10:00,2021-04-23T22:10:00Z,2021,4,23,113,22,10,0,-600,before,0,0,dusk
PWR04_20210327_162000.wav,Moss,cam_04,2021-03-27,16:20:00,2021-03-27T16:20:00Z,2021,3,27,86,16,20,0,201,before,0,0,day
PWR04_20210403_100000.wav,Moss,cam_03,2021-04-03,10:00:00,2021-04-03T10:00:00Z,2021,4,3,93,10,0,0,600,after,0,0,day
PWR04_20210404_073000.wav,Moss,cam_03,2021-04-04,07:30:00,2021-04-04T07:30:00Z,2021,4,4,94,7,30,0,648,after,0,0,day
PWR04_20210404_074000.wav,Moss,cam_03,2021-04-04,07:40:00,2021-04-04T07:40:00Z,2021,4,4,94,7,40,0,48,before,0,0,day
PWR04_20210413_094000.wav,Moss,cam_03,2021-04-13,09:40:00,2021-04-13T09:40:00Z,2021,4,13,103,9,40,0,-600,before,0,0,day
PWR04_20210413_133000.wav,Moss,cam_04,2021-04-13,13:30:00,2021-04-13T13:30:00Z,2021,4,13,103,13,30,0,173,before,0,0,day
PWR04_20210428_091000.wav,Moss,cam_03,2021-04-28,09:10:00,2021-04-28T09:10:00Z,2021,4,28,118,9,10,0,-207,before,0,0,day
PWR05_20210409_053000.wav,Pinnacle,cam_05,2021-04-09,05:30:00,2021-04-09T05:30:00Z,2021,4,9,99,5,30,0,600,after,1,0,dawn
PWR05_20210415_051000.wav,Pinnacle,cam_05,2021-04-15,05:10:00,2021-04-15T05:10:00Z,2021,4,15,105,5,10,0,600,after,0,0,dawn
PWR05_20210426_210000.wav,Pinnacle,cam_05,2021-04-26,21:00:00,2021-04-26T21:00:00Z,2021,4,26,116,21,0,0,-600,before,1,0,dusk
PWR05_20210409_094000.wav,Pinnacle,cam_06,2021-04-09,09:40:00,2021-04-09T09:40:00Z,2021,4,9,99,9,40,0,-63,before,0,0,day
S4A07766_20210321_002000.wav,Refuge,cam_07,2021-03-21,00:20:00,2021-03-21T00:20:00Z,2021,3,21,80,0,20,0,600,after,1,0,dawn
S4A07766_20210321_003000.wav,Refuge,cam_07,2021-03-21,00:30:00,2021-03-21T00:30:00Z,2021,3,21,80,0,30,0,0,now,1,0,dawn
S4A07766_20210321_004000.wav,Refuge,cam_07,2021-03-21,00:40:00,2021-03-21T00:40:00Z,2021,3,21,80,0,40,0,-600,before,1,0,dawn
