Site,File,RelativePath,Date,Time,Animal,Murrelet,Adult,Offspring,Egg,Species,Count,PredationEvent,SecondOpinion,Comments
Lava1,RCNX5420.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:44,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5421.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:45,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5422.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:45,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5423.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:46,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5424.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:50,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5425.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:51,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5426.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:51,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5427.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:52,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5428.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:52,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5429.JPG,2_10_21 to 4_1_21,3/19/2021,9:04:25,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5430.JPG,2_10_21 to 4_1_21,3/19/2021,9:04:25,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5431.JPG,2_10_21 to 4_1_21,3/19/2021,9:04:26,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5432.JPG,2_10_21 to 4_1_21,3/19/2021,9:04:26,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
Lava1,RCNX5433.JPG,2_10_21 to 4_1_21,3/19/2021,9:04:27,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
